'COMPROMISOTOMADODELPPTO.DISPONIBLE',COMPROMISO,RESERVA,OLI,CONCEPTO_PAGO,ID_RAMO,CANI,ID_UNIDAD,CGFU,CFUN,CSFU,CPRG,CAIN,CPPT,CCAP,CCON,CPARG,CPAR,CTGA,CFIN,CCAU,CCOP,CGEO,CPLA,CPPI,OFIN,AUX1,AUX2,AUX3,MES,SALDO_ARRASTRE
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,512,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,08,18861.54
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,512,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,09,18861.54
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,512,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,10,75446.16
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,513,2,3,03,00,019,Q008,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,3000000000,07,6487.11
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,513,2,3,03,00,019,Q008,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,3000000000,08,2162.37
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,513,2,3,03,00,019,Q008,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,3000000000,09,2162.37
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,513,2,3,03,00,019,Q008,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,3000000000,10,12974.22
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,513,2,3,03,00,019,Q008,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,3000000000,12,4324.74
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,514,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,07,12287.09
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,514,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,08,3183.87
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,514,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,09,3183.87
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,514,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,10,12735.48
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,514,2,3,04,00,002,M001,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,0000000000,12,6367.74
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,600,2,3,04,00,014,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,07,434.16
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,600,2,3,04,00,014,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,08,144.72
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,600,2,3,04,00,014,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,09,144.72
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,600,2,3,04,00,014,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,10,868.32
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,600,2,3,04,00,014,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,12,289.44
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,610,2,3,03,00,019,Q008,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,3000000000,10,510.96
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,611,2,3,04,00,025,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,09,1926.96
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,611,2,3,04,00,025,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,10,1926.96
Compromiso tomado de una Suficiencia Pptaria.,011837,01476,,Servicio Integral de Fumigación para las Unidades Administrativas y Órganos Administrativos Desconcentrados de la Secretaría de Salud. (Realizado mediante el procedimiento de asignación de un contrato específico derivado de la suscripción de un acuerdo marco). ,12,2026,613,2,3,04,00,014,P027,3,5,9,01,1,1,0000000000,30,09,000,00000000000,000,RM030,00000,1200001011,07,1339.23
